"title_es","title_en","id","category_id","company_id","area_id","account_id","for_sale","end_at","sale_price","for_rent","rent_price","is_rent_long_term","is_rent_short_term","is_rent_time_share","is_short_sale","is_repossessed","address1","postal_code","year_built","maintenance","maintenance_price","exemption","exemption_price","latitude","longitude","catastro","financing_rural","financing_fha","financing_conventional","financing_vivienda","financing_cash","financing_loan_with_repairs","financing_private","financing_assume_mortgage","status","bathrooms","rooms","sqf","sqm","internal_number","mls_number","co_number","cpr_number","zonification","internal_notes","showing_instructions","key_number","key_box","description_es","description_en","parkings","floors","extra","category_id"
","","","Bo. Campanillas, Toa Baja. Al final del Cul-de-Sac. Excelente propiedad terrera de 3 habitaciones, 1 baño, sala, comedor, cocina, balcón, patio, marquesina para 3 autos, portón de entrada, laundry y baño enchapado completo   Se vende como está (As Is Condition). Requiere terminar de empañetar la marquesina y corregir alero del frente.  Cerca de la Carr. 165, Alcaldía de Toa Baja, frente a Urb. Pabellones.   Buen precio! Para más información comunícate conmigo al 787-519-5571. ¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RÉCORD!  Para ésta y más propiedades acceda a:  www.realityrealtypr.com.
","Bo. Campanillas, Toa Baja. Al final del Cul-de-Sac. Excelente propiedad terrera de 3 habitaciones, 1 baño, sala, comedor, cocina, balcón, patio, marquesina para 3 autos, portón de entrada, laundry y baño enchapado completo   Se vende como está (As Is Condition). Requiere terminar de empañetar la marquesina y corregir alero del frente.  Cerca de la Carr. 165, Alcaldía de Toa Baja, frente a Urb. Pabellones.   Buen precio! Para más información comunícate conmigo al 787-519-5571. ¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RÉCORD!  Para ésta y más propiedades acceda a:  www.realityrealtypr.com.
",0,0,NULL,1
"Bo. Contorno, Pueblo","Bo. Contorno, Pueblo",163548,1,1,69,32633,1,20170710,105000.00,0,0.00,0,0,0,0,0,"Luis Muñoz Rivera","00953",0,"N",0.00,"",0.00,"","","083-060-063-44-001","","","","","","","","","PUBLISHED",NULL,NULL,NULL,NULL,"05-17-143","",4132003,"",NULL,"","Ismael Robles
787-225-7343","","",NULL,NULL,NULL,NULL,NULL,1
"La Electronica Building ","La Electronica Building ",163547,32,1,81,32717,0,20180531,0.00,1,15.00,0,0,0,0,0,"","",0,"",0.00,"",0.00,"","","","","","","","","","","","PUBLISHED","",0,32000,0,"CA-17-014","",1373578,"","","","Llamar agente listador. ","","","Oficinas Profesionales y \"Retail Space\" desde 500p2 hasta 32,000p2. Excelente localización a metros de las vías principales, Expreso Luis A. Ferré y Exp. Las Américas, restaurantes y universidades. Edificio cuenta con cisterna, sobre 400 estacionamientos, elevador, luz, agua y CAM incluido. Para descripción e información adicional, favor de comunicarse al 787-368-6250, 787-444-6583 o 787-745-8777. 

","Oficinas Profesionales y \"Retail Space\" desde 500p2 hasta 32,000p2. Excelente localización a metros de las vías principales, Expreso Luis A. Ferré y Exp. Las Américas, restaurantes y universidades. Edificio cuenta con cisterna, sobre 400 estacionamientos, elevador, luz, agua y CAM incluido. Para descripción e información adicional, favor de comunicarse al 787-368-6250, 787-444-6583 o 787-745-8777. 

",400,3,NULL,9
"Cond. Laguna Terrace","Cond. Laguna Terrace",163546,47,1,65,32640,0,20171005,0.00,1,3200.00,1,0,0,0,0,"Mariano Ramirez","00907",0,"",0.00,"",0.00,"","","","","","","","","","","","PUBLISHED",0,0,0,0,"A-02-17-053","",1373519,"",NULL,"Cond. Laguna Terrace, San Juan. Four bedrooms 3 bathrooms, high floor with panoramic views to the lagoon, Condado and Miramar area. Italian marble floors, 24 hr security, swimming pool overlooking the lagoon, children’s playground, dog park, gym, full capacity power plant to all apartments, water cistern, one assigned covered parking and extra parking for visitors.","Kim Koch (305)978-8492","","","Cond. Laguna Terrace, San Juan. 4 bedrooms 3 bathrooms, high floor with panoramic views to the lagoon, Condado and Miramar area. Italian marble floors, 24 hr security, swimming pool overlooking the lagoon, children’s playground, dog park, gym, full capacity power plant to all apartments, water cistern, one assigned covered parking and extra parking for visitors. Direct access to the lagoon for kayaks and paddle boards. Walking distance to the Vanderbilt Hotel, La Concha, Ventana al Mar, Restaurants and all the commodities you might need. Call for an appointment Kim Koch (305)978-8492","Cond. Laguna Terrace, San Juan. 4 bedrooms 3 bathrooms, high floor with panoramic views to the lagoon, Condado and Miramar area. Italian marble floors, 24 hr security, swimming pool overlooking the lagoon, children’s playground, dog park, gym, full capacity power plant to all apartments, water cistern, one assigned covered parking and extra parking for visitors. Direct access to the lagoon for kayaks and paddle boards. Walking distance to the Vanderbilt Hotel, La Concha, Ventana al Mar, Restaurants and all the commodities you might need. Call for an appointment Kim Koch (305)978-8492",0,0,NULL,5
"Plan Bonito ,Bo. Jaguitas","Plan Bonito ,Bo. Jaguitas",163545,1,1,35,26384,1,20180102,50000.00,0,0.00,0,0,0,0,0,"Bo. Jaguitas","00660",0,"",0.00,"",0.00,"","","284-023-140-08-000","","","","","","","","","PUBLISHED",0,0,0,0,"01-17-067","",4132219,"1115883s",NULL,"","","","","Residencia ubicada en area tranquila en Bo. Jaguitas de Hormigueros. Excelente residencia,consta de 3H,2B,S,C,C,aprox 1,512 P/C  en solar de aprox 1,863,36 M/C. Ubicada a aprox 2 millas de PR-2 y pueblo de Hormigueros. Terreno sembrado de arboles frutales. \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\". Para ver ésta y más propiedades acceda: www.realityrealtypr.com 
","Residencia ubicada en area tranquila en Bo. Jaguitas de Hormigueros. Excelente residencia,consta de 3H,2B,S,C,C,aprox 1,512 P/C  en solar de aprox 1,863,36 M/C. Ubicada a aprox 2 millas de PR-2 y pueblo de Hormigueros. Terreno sembrado de arboles frutales. \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\". Para ver ésta y más propiedades acceda: www.realityrealtypr.com 
",0,0,NULL,1
"Punta Santiago Ward","Punta Santiago Ward",163544,33,1,36,21393,1,20171120,126000.00,0,0.00,0,0,0,0,1,"","",0,"",0.00,"",0.00,18.095909,-66.443517,"282-062-010-04-001","","","","","","","","","PUBLISHED",0,0,4223,271,"CR-17-040","",4131740,"","","","","SI","","Propiedad de esquina de uso mixto comercial y residencial de aprox. 4,223p2 y solar de 270.77m2.  Primer nivel cuenta con local comercial antiguo Restaurante Paradise Sea Food y segundo nivel unidad residencial. Toda oferta está sujeta a la aprobación final por el Banco.  

\"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"

Para ver esta y mas propiedades acceda:  www.realityrealtypr.com","Propiedad de esquina de uso mixto comercial y residencial de aprox. 4,223p2 y solar de 270.77m2.  Primer nivel cuenta con local comercial antiguo Restaurante Paradise Sea Food y segundo nivel unidad residencial. Toda oferta está sujeta a la aprobación final por el Banco.  

\"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"

Para ver esta y mas propiedades acceda:  www.realityrealtypr.com",0,0,NULL,10
"Montecasino Heights","Montecasino Heights",163542,1,1,69,32718,1,20171221,236995.00,0,0.00,0,0,0,0,0,"Río Hondo B-25","00953",0,"Y",0.00,"",0.00,"","","084-000-004-17-998","","","","","","","","","PUBLISHED",0,0,0,0,"05-17-142","",4130466,"",NULL,"HOA $625 anual ","Llave",41,"","Montecasino Heights, Carolina. Hermosa propiedad localizada en área exclusiva de Montecasino en calle sin salida.  Consta de 4 habitaciones, 2 1/2 baños, marquesina doble, 2 pisos, sala, comedor y cocina.Con 2,700 p2, ésta inmensa y remodelada propiedad tiene todo lo que estas buscando. Sus topes de cocina en granito y un patio inmensamente amplio apto para organizar fiestas o tener mascotas.  ¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RÉCORD!

Para ésta y más propiedades acceda a:  www.realityrealtypr.com.


","Montecasino Heights, Carolina. Hermosa propiedad localizada en área exclusiva de Montecasino en calle sin salida.  Consta de 4 habitaciones, 2 1/2 baños, marquesina doble, 2 pisos, sala, comedor y cocina.Con 2,700 p2, ésta inmensa y remodelada propiedad tiene todo lo que estas buscando. Sus topes de cocina en granito y un patio inmensamente amplio apto para organizar fiestas o tener mascotas.  ¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RÉCORD!

Para ésta y más propiedades acceda a:  www.realityrealtypr.com.


",0,0,NULL,1
"Ave. Lomas Verdes","Ave. Lomas Verdes",163538,31,1,11,30168,1,20181228,218000.00,0,0.00,0,0,0,0,0,"","",0,"",0.00,"",0.00,"","","085-076-681-33-001","","","","","","","","","PUBLISHED",0,0,0,0,"C-17-040","",4129879,"",NULL,"Oferta por $185,000 aprobada (Feb. 11. 2019) ","","","","Espacio comercial antes muebleria en Ave. Lomas Verdes de 7,100pc aprox, 846mc, vitrinas, 9 estacionamientos, totalmente abierto en su interior, dos baños y zonificación comercial. Excelente para muebleria, auto-parts y negocio de distribución. A media milla de Costco, Santa Rosa Mall y avenidas principales. \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"

Para ver esta y mas propiedades acceda:  www.realityrealtypr.com ","Espacio comercial antes muebleria en Ave. Lomas Verdes de 7,100pc aprox, 846mc, vitrinas, 9 estacionamientos, totalmente abierto en su interior, dos baños y zonificación comercial. Excelente para muebleria, auto-parts y negocio de distribución. A media milla de Costco, Santa Rosa Mall y avenidas principales. \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"

Para ver esta y mas propiedades acceda:  www.realityrealtypr.com ",0,0,NULL,22
"El Encanto","El Encanto",163537,1,1,33,32697,1,20171231,112000.00,0,0.00,0,0,0,0,0,"","",0,"",0.00,"",0.00,"","","200-000-009-06","","","","","","","","","PUBLISHED",0,0,0,0,"01-17-066","",4129651,"1114572s",NULL,"","Llamar antes a Omar Lopez (787)399-3489","","","Se vende!! Hermosa Residencia con Amplio Patio. Consta de 3H,2B,S,C, Cocina Remodelada-Moderna, marquesina para un carro, casi al final de la calle. Cómodos dormitorios con salida al patio. Incluye Nevera, Estufa, Microondas, cisterna y Portón Eléctrico. Residencia fresca y con mucha claridad. Llame para mas informacion!! \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\" Para ver ésta y más propiedades acceda: www.realityrealtypr.com ","Se vende!! Hermosa Residencia con Amplio Patio. Consta de 3H,2B,S,C, Cocina Remodelada-Moderna, marquesina para un carro, casi al final de la calle. Cómodos dormitorios con salida al patio. Incluye Nevera, Estufa, Microondas, cisterna y Portón Eléctrico. Residencia fresca y con mucha claridad. Llame para mas informacion!! \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\" Para ver ésta y más propiedades acceda: www.realityrealtypr.com ",0,0,NULL,1
"Urb. Santiago Iglesias","Urb. Santiago Iglesias",163536,32,1,81,32627,1,20171220,170000.00,0,0.00,0,0,0,0,0,"","",0,"",0.00,"",0.00,"","","086-064-271-53-001","","","","","","","","","PUBLISHED",0,0,0,0,"C-17-039","",4129372,"",NULL,"","","","","Propiedad con uso comercial de una planta de aprox. 2,508p2 y solar de 305m2, dividida en cinco oficinas, recepción, salón de conferencia, amplios espacios abiertos, área de cocina, tres baños y unos cinco estacionamientos.  Está en una avenida principal de mucho tránsito.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"

Para ver esta y mas propiedades acceda:  www.realityrealtypr.com","Propiedad con uso comercial de una planta de aprox. 2,508p2 y solar de 305m2, dividida en cinco oficinas, recepción, salón de conferencia, amplios espacios abiertos, área de cocina, tres baños y unos cinco estacionamientos.  Está en una avenida principal de mucho tránsito.  \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\"

Para ver esta y mas propiedades acceda:  www.realityrealtypr.com",0,0,NULL,9
"Bo. Camarones","Bo. Camarones",163535,8,1,32,32687,1,20171102,94000.00,0,0.00,0,0,0,0,0,"Carr. PR-837 Km 2.3","",0,"",0.00,"",0.00,"","","143-021-995-12-000","","","","","","","","","PUBLISHED",NULL,NULL,NULL,NULL,"05-17-141","",4129345,"",NULL,"","Carlos Mundo
787-439-3300","","",NULL,NULL,NULL,NULL,NULL,16
"Baldorioty #22","Baldorioty #22",163534,1,1,21,23265,1,20171230,110000.00,0,0.00,0,0,0,0,0,"Baldorioty","",0,"",0.00,"",0.00,"","","275-025-004-15-001","","","","","","","","","PUBLISHED",0,0,0,0,"01-17-065","",4128208,"1112981s",NULL,"","Llamar antes a Luz Rodriguez (787) 391-1297",77,"","Se vende! Edificio con influencia comercial en el Centro Urbano de Cidra. El primer nivel consta de local de 1,380 P/C aprox. El segundo nivel hay 2 apts; uno de ellos de 3H,2B,S,C,C, y otro de 3H,2B,S,C,C,balcon y una terraza en el tercer nivel. Excelente oportunidad como Ïncome Property\". Se considerara alquiler con opcion a compra. \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\" Para ver ésta y más propiedades acceda: www.realityrealtypr.com","Se vende! Edificio con influencia comercial en el Centro Urbano de Cidra. El primer nivel consta de local de 1,380 P/C aprox. El segundo nivel hay 2 apts; uno de ellos de 3H,2B,S,C,C, y otro de 3H,2B,S,C,C,balcon y una terraza en el tercer nivel. Excelente oportunidad como Ïncome Property\". Se considerara alquiler con opcion a compra. \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\" Para ver ésta y más propiedades acceda: www.realityrealtypr.com",0,0,NULL,1
"Urb. Baldrich","Urb. Baldrich",163533,1,1,79,32617,1,20171225,209000.00,0,0.00,0,0,0,0,0,"Coll & Toste","00918",0,"",0.00,"",0.00,"","","","","","","","","","","","PUBLISHED",0,0,0,0,"02-17-071","",4127088,"",NULL,"","Llamar a Anita Bras al (787) 318-0762 / Charlie Arroyo (787) 615-7246","","","Urb. Baldrich, SJ, Hato Rey. Residencia de 3 habitaciones, 3 baños, remodelada, oficina, sala-comedor, marquesina doble, excelente localización y de esquina. \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\". Para ver ésta y más propiedades acceda: www.realityrealtypr.com.","Urb. Baldrich, SJ, Hato Rey. Residencia de 3 habitaciones, 3 baños, remodelada, oficina, sala-comedor, marquesina doble, excelente localización y de esquina. \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\". Para ver ésta y más propiedades acceda: www.realityrealtypr.com.",0,0,NULL,1
"Calle Ciales #6","Calle Ciales #6",163532,4,1,79,32614,1,20171221,70000.00,0,0.00,0,0,0,0,0,"#6","00919",0,"",0.00,"",0.00,"","","","","","","","","","","","PUBLISHED",0,0,0,0,"02-17-069","",4127049,"",NULL,"","Llamar a Antonio Ruiz al (787) 215-9036","","","Calle Ciales #6, SJ, Hato Rey. Residencia multi-familiar con 6 habitaciones y 3 baños. \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\". Para ver ésta y más propiedades acceda: www.realityrealtypr.com.","Calle Ciales #6, SJ, Hato Rey. Residencia multi-familiar con 6 habitaciones y 3 baños. \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\". Para ver ésta y más propiedades acceda: www.realityrealtypr.com.",0,0,NULL,4
"Urb Palmas del Turabo","Urb Palmas del Turabo",163531,1,1,13,13969,1,20170830,195000.00,0,0.00,0,0,0,0,0,"","00725",0,"Y",0.00,"Y",0.00,18.216400,-66.065399,"250-010-492-66-000","","Y","Y","","Y","","","","PUBLISHED",2.5,3,1274,1182,"01-17-064","",4127064,"1111607s","","","Llamar antes a Justo Morales 787-473-9573. Llave/beeper",176 ,"","Busca estilo de vida? Lo encontro! Excelente propiedad 3H, 2.5B,sala,cocina,comedor, family,laundry interior,marquesina doble,terraza de cemento, gazebo en madera, piscina,area de almacenaje, 1,191.65 M/C de solar. Area privada,control de acceso. A minutos del expreso 52. Aproveche esta oportunidad!! \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\" Para ver esta y mas propiedades acceda: www.realityrealtypr.com ","Busca estilo de vida? Lo encontro! Excelente propiedad 3H, 2.5B,sala,cocina,comedor, family,laundry interior,marquesina doble,terraza de cemento, gazebo en madera, piscina,area de almacenaje, 1,191.65 M/C de solar. Area privada,control de acceso. A minutos del expreso 52. Aproveche esta oportunidad!! \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\" Para ver esta y mas propiedades acceda: www.realityrealtypr.com ",0,0,NULL,1
"Caparra Terrace","Caparra Terrace",163530,4,1,65,30168,1,20180123,155000.00,0,0.00,0,0,0,0,0,"16-SO #1409","",0,"N",0.00,"",0.00,"","","790-620-981-41-19","","","","","","","","","PUBLISHED",NULL,NULL,NULL,NULL,"05-17-140","",4127023,"",NULL,"","Milton Serrano
787-444-6583","","",NULL,NULL,NULL,NULL,NULL,4
"Reparto Metropolitano","Reparto Metropolitano",163529,1,1,65,28617,1,20180130,79000.00,0,0.00,0,0,0,0,0,"52 #SE-1172","00921",0,"N",0.00,"",0.00,"","","860-283-803-80-2","","","","","","","","","PUBLISHED",0,0,0,0,"05-17-139","",4126896,"",NULL,"Seller concession de $3,000","Llaves",36,"","Reparto Metropolitano, San Juan. REBAJADA!! Aproveche esta oportunidad!! Dueño aporta hasta $3,000 para gastos! Bonita residencia de 3 habitaciones, 1 baño, sala, comedor, cocina, laundry y balcón.  Incluye estufa, nevera y lavadora. Céntrica. A minutos de Centro Médico y Hospital de Veteranos. Información y cita con Hiram Díaz al 787-347-5909. ¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RÉCORD!

Para ésta y más propiedades acceda a:  www.realityrealtypr.com.
","Reparto Metropolitano, San Juan. REBAJADA!! Aproveche esta oportunidad!! Dueño aporta hasta $3,000 para gastos! Bonita residencia de 3 habitaciones, 1 baño, sala, comedor, cocina, laundry y balcón.  Incluye estufa, nevera y lavadora. Céntrica. A minutos de Centro Médico y Hospital de Veteranos. Información y cita con Hiram Díaz al 787-347-5909. ¡PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RÉCORD!

Para ésta y más propiedades acceda a:  www.realityrealtypr.com.
",0,0,NULL,1
"Cond. San Geronimo","Cond. San Geronimo",163528,7,1,82,32640,0,20190512,0.00,1,3750.00,1,0,0,0,0,"Ashford 860","00902",0,"",0.00,"",0.00,"","","","","","","","","","","","PUBLISHED",2.5,3,2101,0,"A-02-17-052","",1369534,"",NULL,"AMAZING OCEAN VIEW! TOP OF THE WORLD! Newly remodeled and furnished 2,100 sq. ft., on high floor in one of the most desirable buildings and area of Condado.3 bedroom , 2 1/2 baths, with floor to ceiling windows in all rooms.   ","Llamar a Kim Koch al (305) 978-8492","","","Edificio icónico en la vida moderna y cosmopolita en el corazón del distrito de Condado. Ubicado en Ashford Ave. Donde encontrarás los mejores reataurants, boutiques, casinos, parques y mucho más. Recientemente remodelado y amueblado de 2,101 pies cuadrados, 3 dormitorios, 2.5 baños con ventanas de piso al techo con vistas al océano. Cocina de diseño abierto con gran mostrador de granito, electrodomésticos de acero inoxidable y gran despensa. Amplio dormitorio principal con walk in closet y baño de estilo europeo. Listo para mudarse.
PORQUE VENDEMOS SU PROPIEDAD EN TIEMPO DE REGISTRO\".
Para ver esto y más propiedades ir a: www.realityrealtypr.com","Edificio icónico en la vida moderna y cosmopolita en el corazón del distrito de Condado. Ubicado en Ashford Ave. Donde encontrarás los mejores reataurants, boutiques, casinos, parques y mucho más. Recientemente remodelado y amueblado de 2,101 pies cuadrados, 3 dormitorios, 2.5 baños con ventanas de piso al techo con vistas al océano. Cocina de diseño abierto con gran mostrador de granito, electrodomésticos de acero inoxidable y gran despensa. Amplio dormitorio principal con walk in closet y baño de estilo europeo. Listo para mudarse.
PORQUE VENDEMOS SU PROPIEDAD EN TIEMPO DE REGISTRO\".
Para ver esto y más propiedades ir a: www.realityrealtypr.com",1,0,NULL,5
"Cond. Las Carmelitas","Cond. Las Carmelitas",163527,7,1,65,32634,1,20180429,225000.00,0,0.00,0,0,0,0,0,"Apto. ","00902",0,"",0.00,"",0.00,"","","","","","","","","","","","PUBLISHED",0,0,0,0,"02-17-068","",4126850,"",NULL,"","Llamar a Ivette Negron al (787) 378-0016 / Soledad Nieto (787) 364-9682","","","Apartamento de esquina con 4 habitaciones, 2 baños, amplio balcón, 1 estacionamiento bajo techo, vista hermosa hacía Isla Verde y tormenteras. Areas comunes con parque pasivo, piscina y áreas verdes. Seguridad 24/7. De fácil acceso al área de moda en Santurce, Museo de Arte de PR, Lote 23 y playa Ocean Park. \"PORQUE VENDEMOS TU PROPIEDAD EN TIEMPO RECORD\". Para ver ésta y más propiedades acceda: www.realityrealtypr.com
